0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
103.36599,-99.40725,88.39565,-7.876308,26.71641,-11.478573,-8.438758,2.2181659,-27.187458,13.419021,1.6016102,9.219177,-29.067738,-0.25889227,-12.7008705,-1.9989793,-9.4526205,2.174605,-14.078599,-16.65901,11.48268,0.6677059,3.7652547,-1.0430354,22.582909,0.17185998,-2.067018,27.60221,1.7471452,-15.683965,-0.5570073,9.379911,-3.2156405,-20.515993,-29.425804,-5.9943285,29.332987,-22.53972,-11.149285,29.22851,5.6739984,-23.260014,8.121188,10.416106,6.6426454,24.569742,-0.8978746,6.589393,4.311163,4.419091
54.09771,-78.76662,58.66005,-5.776511,17.451054,-6.582682,-3.555343,1.6529272,-25.092289,14.506915,6.975276,9.250902,-25.522837,-2.925233,-7.25299,-3.2404683,-8.985657,6.964372,-13.664974,-14.827979,11.842359,0.3920485,7.933274,-3.2340586,23.534065,1.3442962,2.6381352,28.495718,2.0940354,-12.229454,1.422253,14.020234,-2.2677987,-23.325304,-24.525805,-3.6677954,26.14671,-8.258579,-6.477732,23.54555,1.410769,-23.11067,9.0778055,5.0824323,2.5826354,21.310886,-9.5458145,7.8993473,10.957399,6.9147053
32.113556,-56.089626,31.802946,-9.34056,-39.073776,13.667901,19.010654,-2.052035,1.04691,-1.611873,-8.439803,5.325133,-5.3261733,0.64290494,-3.0757072,-0.5315912,3.8612604,-0.44842264,2.0393233,3.7171657,0.73305166,-4.8233185,-5.9217844,-7.573248,9.676813,7.3511295,1.3998412,4.813687,0.6504269,-5.182586,-7.113211,3.8828263,-5.4538503,-0.19273676,-3.3942602,-5.5040812,7.3789196,-10.530813,-11.417554,8.650296,2.1298938,-0.09974906,-4.7953935,5.089922,6.503747,9.516063,1.8199828,-1.2314063,-4.515205,-0.6282124
30.958868,-54.559845,36.384796,-1.3901236,-52.125362,21.878878,38.86597,3.500739,21.182917,7.746647,-17.45038,24.69883,-18.163374,-7.992257,-19.199574,-0.33688104,19.222591,-25.76819,-16.225227,12.869174,0.5218265,-25.032671,-20.227581,-5.026095,-12.929525,6.0937586,11.406785,-6.5072465,0.65450096,-4.426589,-2.3688786,0.33435366,1.7384015,-2.37518,16.76255,-11.339111,-9.362017,-11.243046,-6.324234,-13.747737,3.329282,-1.4890325,4.388911,-5.9419622,0.7817977,3.349275,5.69032,-1.8401573,-7.878224,-0.768239
186.17752,-92.7407,100.112946,-7.413512,-44.6059,4.501079,74.29376,28.978306,30.080992,42.963642,-23.228394,15.4617815,-24.867598,-17.589119,-28.812706,-8.125605,42.985134,-42.077663,-20.963808,25.272299,12.235171,-53.86219,-30.02429,-18.53486,-9.475568,27.079578,15.158927,6.687759,6.80324,-9.145807,-7.8449454,26.991278,3.2916276,-25.300505,41.98166,-34.05571,-21.122427,8.454591,-3.7395494,-16.767673,-6.6752257,-18.979689,8.356938,-16.416496,2.3077183,1.3898897,-11.136459,0.5368077,13.212656,8.452527
-81.42096,-32.312702,-11.933071,-2.8291104,-7.7394614,9.76624,1.4292785,-5.0280366,-13.167951,-3.343841,4.960658,2.4763029,-2.921784,-3.061862,1.1974878,-2.1001287,-1.9073921,5.8610153,-1.0006449,-3.086391,-0.07185994,3.0911047,8.688468,-4.6004367,2.2440553,-3.6270099,5.5182705,7.7308555,1.6090169,-2.414773,3.4891343,6.244423,0.5363606,-3.407153,-0.06699784,3.5077925,-0.99013877,3.9533021,1.5012118,-9.524768,-1.0380418,1.2937307,0.19537172,-4.087333,-3.9605362,-1.4385635,-5.1573715,-1.7412509,0.37589374,-3.1788106
-93.919586,-29.196068,-16.859388,-2.972092,-9.501242,10.931018,2.0939145,-6.7027364,-11.213857,-5.568734,3.2141335,0.4425551,-0.6451553,-1.17848,1.8981304,-1.9451936,-1.2239323,4.089241,0.779357,-2.4033334,-1.9606096,1.7832043,6.893349,-4.77359,2.675066,-2.6102815,3.0090265,5.928539,0.11336093,-2.3539128,1.8675855,3.8793914,1.5954294,-1.1524806,1.1250306,1.2227789,-0.03193083,2.6618352,-1.4097179,-5.371524,-1.9845461,1.3348217,-1.593354,-1.2983375,-1.8637863,-0.23005138,-1.8995652,-0.20979641,-0.28821445,-1.8192445
-101.10422,-24.240482,-21.972418,-2.5543346,-11.2391815,11.103561,2.6415002,-5.4210486,-12.19669,-3.6111672,5.504379,0.28114218,-0.82593036,-1.9891131,2.6613712,-1.6879107,-0.6985088,4.9871287,-0.1682435,-2.4039464,0.02446565,2.3366466,7.613086,-4.0830035,4.487408,-2.5019238,2.8192894,6.8060646,0.78486335,-1.276771,2.9395683,5.4120746,1.356625,-3.6130886,-0.1825762,0.22163726,0.42853275,3.73475,-1.2461042,-4.292907,-4.1637783,1.5305336,-1.3604763,-2.3939412,-0.07621406,1.731598,-0.8153445,0.0010238225,1.2791358,-2.0055268
-88.75515,-30.26488,-15.833467,-3.7922363,-7.148728,9.140236,0.8515196,-6.251523,-12.474204,-3.876566,2.2478294,-0.60611683,0.9314133,-2.704627,0.9723313,-2.4683108,-2.2931304,4.8158684,-0.86177796,-2.244846,0.12256987,3.4330306,7.9318366,-3.1735363,1.7431177,-4.324862,3.4968832,5.6448994,0.70506114,-2.8859391,2.2544591,5.0225096,0.09795055,-0.7986819,0.32085493,3.1533005,0.55073345,3.8241751,-2.1932414,-5.320876,-2.4598973,0.15227476,-1.345601,-2.0828848,-0.85891795,-1.3760104,-2.8431141,-1.076626,-0.63694125,-2.888589
-93.39935,-30.261526,-17.234991,-2.666169,-7.8905954,10.226065,-0.24560197,-8.49474,-10.65411,-6.048048,-0.9869184,-0.80964637,1.5077763,-2.8872335,-1.2019637,-1.6412182,-2.582246,2.0005693,-1.2315153,-1.7621537,-0.89907175,0.797527,6.022793,-3.021143,-0.80000097,-4.266879,2.6626146,2.7781997,-0.45403844,-2.6084704,1.8075283,1.30146,0.37253204,1.4358038,1.7072254,1.9077494,0.98422205,2.4936652,-3.5721636,-2.8748584,-3.0556772,0.7297018,-3.2138426,-0.6304062,1.0629911,-0.10859853,0.4485612,0.55559677,-1.2371502,-1.1185529
-35.418873,-42.995296,11.656562,3.3297458,-22.472458,14.684578,-0.12052783,-8.856847,-4.2383337,-7.943607,-3.1908274,24.049479,-18.951984,-5.787255,-14.780516,1.6815319,-5.804219,-1.041434,-19.657059,-5.5428433,4.468753,2.7660596,-6.7069197,8.895201,-10.963007,-14.14259,13.46269,-7.3302126,3.2741647,-0.3283008,11.899344,-4.1437535,-5.303705,-7.7473655,-12.134088,3.8846207,4.1705985,-15.065933,-3.933812,-13.965474,1.7456771,4.47821,2.6060925,-0.2057126,-4.685214,2.444967,1.219679,2.2250032,-3.6826122,-5.7918606
-98.33751,-23.230602,-22.316404,-4.899452,-13.186154,12.079817,5.394121,-4.0800734,-12.563936,-4.247204,8.364832,1.0846786,-2.8392537,-0.5199828,5.3024964,-0.83560944,-1.058533,7.8103576,2.3961456,-2.6761894,0.18086453,3.6508112,7.7345,-5.595184,8.368324,0.023384709,3.726573,10.054972,1.4492427,-1.3546714,1.932454,8.190415,0.91830504,-7.120228,-4.0725327,-0.3941824,1.2107129,2.9544272,-0.15815039,-4.366349,-3.9322107,0.670684,-0.66158575,-2.0320098,-2.9721212,2.4415998,-3.2421913,-0.8471864,2.9128823,-0.12270666
-51.527664,-39.03994,5.8790994,-1.1053866,-13.325351,9.978859,-2.0857859,-4.3396173,-10.915909,-6.542523,4.224908,10.951079,-10.453315,-1.9145598,-4.802147,1.4162672,-1.803542,3.4244144,-6.7754154,-4.0920177,1.2325879,4.518952,2.7259371,1.4960884,-3.0656776,-8.211338,8.579615,4.853822,4.4566216,-3.129997,7.968795,5.2961807,-3.5052109,-5.1835356,-7.5655413,4.895683,-1.1946926,-12.372339,-0.31139112,-13.428629,1.5431755,6.291243,2.6249187,-0.87914246,-3.4534397,1.5341345,1.3499306,-2.003951,-2.417299,-5.164396
-69.970955,-38.682198,-3.5693214,-3.431288,-3.7025537,8.59863,1.3368421,-5.4490066,-11.113841,-5.2127967,-0.40754765,-1.0914409,-0.13821167,-0.2548202,-0.0074503175,-0.7758239,0.12282637,2.4119506,1.0467777,-2.0005043,-2.166715,1.884536,4.9195924,-3.3301017,1.047218,-3.2420502,1.232035,2.4436226,-0.30322233,-2.5384054,2.4884713,1.664952,2.3911786,0.3011892,0.90862924,-0.49226868,0.057267576,-0.036862183,-3.6396232,-4.618679,-2.7051303,2.0982106,-2.3357449,0.23950207,-2.1953986,-0.72392523,-0.043589097,0.3953837,-0.19464108,-0.9572781
-94.30478,-27.602821,-19.142387,-3.0495439,-15.804929,13.297388,7.4788885,-6.492075,-4.8640094,-6.583463,-1.1211456,-1.9358016,2.7224092,-1.8281783,0.72159505,-0.7396548,2.164828,-1.5284827,0.4101402,0.54906195,-1.9090925,-1.6023446,2.4488769,-4.456059,-0.274137,-1.1809818,1.3084987,1.2013155,-0.49689585,-2.09956,-0.23731865,-0.5281723,0.96564263,2.5139256,3.733313,-0.17281716,-2.1158056,0.54632634,-1.8376025,-2.1350298,-0.8761896,1.952252,-3.5245972,-0.25752702,-0.012245005,0.3974511,3.802688,-0.38550785,-1.4208986,-2.7408228
-10.248705,-53.700737,21.594128,-3.3644662,-5.933434,4.0919824,9.989987,1.1280897,-5.1095567,1.8223764,-5.9731665,-3.5907328,1.7952214,-6.22064,-5.9705534,-2.9008057,5.719575,-5.446468,-3.7926292,2.075727,2.7397947,-0.82605076,0.77259946,-0.37114108,-8.493042,-5.3421955,5.3602195,1.1681215,4.1266775,-2.7139566,2.4504948,2.1309688,-2.4438474,2.6190593,4.195292,7.523087,-6.4108706,-3.6393309,4.525254,-10.01492,1.6799641,6.322264,-2.082315,-0.8205755,-3.6690748,-2.5507312,3.6056526,-3.3243403,-3.3511853,-9.709573
9.340866,104.96512,28.733932,-41.078465,2.607112,-11.359387,-19.52774,-4.1937757,2.3265152,-15.5964985,-35.65882,3.0903018,-3.9201646,26.37721,-0.6388692,4.5128803,-4.7656236,8.708443,8.588827,21.714334,-7.708445,-17.137444,-17.795471,5.7618976,-1.2205427,13.228844,-32.378803,-18.072706,-12.351445,-15.288012,48.922764,33.04338,-17.33339,25.953524,26.415632,-7.2139125,79.006096,-9.209109,36.272335,-29.373447,-17.386488,-23.619085,-25.422615,7.0263605,-11.274005,-2.7184525,9.896102,-6.70642,14.541865,5.376185
-3.372051,77.57207,49.337414,91.53969,19.95172,28.309872,6.2484603,-33.79306,12.185643,11.830771,84.82505,20.306826,77.12613,132.96574,-78.11785,-89.51685,9.61169,0.92334676,-11.539773,8.270472,18.733665,-10.511504,-5.796671,1.405153,-7.7364793,3.3814487,3.1896544,5.843906,-4.544222,-7.2375693,-5.0491543,-2.4454405,-3.9072638,0.4402675,-6.9015245,2.4059014,-1.4861844,0.13927193,-0.27711296,-1.4631338,0.4845042,-1.7011948,-3.7755795,-2.4235563,0.11249012,0.5990322,-1.5384158,0.578507,-1.0180831,0.2113999
55.783356,186.77068,118.64136,118.75203,38.871384,238.95973,-70.8805,127.63487,-10.141662,8.468198,-29.972797,-27.507736,-6.935254,-10.223884,12.467683,-0.28087342,-12.134434,1.4451236,1.6237317,1.1602609,3.6777627,-8.284614,-0.85866505,0.7705517,-1.6975437,1.0414319,-0.6414833,0.63120323,-2.2819452,-3.9339035,-2.0912085,-0.40439168,-0.15270525,-0.022961352,-3.8712687,0.94349515,-3.644255,3.846325,-1.783647,0.79441774,2.514331,-1.6348999,-2.6143556,-1.3247939,-0.37223643,0.7832479,0.19233605,0.53658396,-0.4659039,0.80898947
137.57379,240.60013,101.17781,-112.195145,4.364466,-25.406092,10.180962,14.2214985,71.24374,-70.91967,-65.79686,6.6480007,-27.907217,14.751856,16.714869,-91.96908,-12.158629,-31.300901,-41.913265,-36.509956,-35.857487,68.42073,29.9356,-38.65918,-3.8328388,-21.40596,7.68284,18.481003,9.921878,11.354737,4.9697657,11.257212,1.4363055,-4.663332,12.7257185,-2.1654599,-11.811552,8.261705,-2.1461952,2.831546,-4.215688,0.9706987,-0.18814534,5.5176215,-0.6061931,4.244333,2.0557294,0.23383182,2.14842,1.0916808
62.16922,20.087038,-36.865387,-39.156334,-13.389301,-40.091793,-72.051834,61.638958,12.947474,43.630295,35.451164,21.687517,11.123955,-4.814836,-31.895668,25.517548,2.4079819,12.823832,0.38447264,-11.500868,9.082749,29.071869,-10.524519,-3.513332,-15.684633,-20.584644,24.299793,-4.372174,6.120788,41.700504,13.316827,31.558418,-30.277016,12.9047365,19.126242,-11.611792,-14.207185,-25.309769,-2.622575,1.5505046,8.292047,-6.713122,-7.2433033,0.33566266,22.115505,3.5125237,20.807798,-5.9489675,9.517893,6.929816
-39.142113,72.55471,8.017762,-46.885105,-13.368527,-11.209594,-17.84892,5.612521,-1.2147329,-9.68357,-7.5474834,-5.98197,-7.789768,11.142996,2.6484156,-2.2720113,-2.5348945,-0.06148093,-0.3703783,4.094918,1.0981832,-10.040291,-7.1334944,8.7860985,6.658518,1.6128986,0.104162656,-0.35799193,-0.9624899,-1.9260633,-0.8107567,-1.8768029,-2.7806857,-5.294602,-7.5508375,-3.6865065,3.9705482,-11.325802,-4.4975386,-13.175909,10.841513,1.3829187,-6.7748795,-9.924955,7.1980457,-3.8079364,6.146169,-6.3574243,4.5482163,-13.007711
-39.576504,49.21286,7.086024,-36.833057,-13.729357,-1.3557984,-10.178719,1.481091,-0.8499315,-10.479241,-9.232858,-4.712119,-3.9403367,7.2786727,0.46583036,-0.97506917,0.6484994,-0.5123518,-1.2067648,4.796468,-1.7402854,-5.2972775,-2.3261385,6.651563,4.1421113,3.3095691,0.6254394,-2.4020026,-1.2493845,-1.5396149,-4.2924066,-2.7830753,-3.3008225,-1.0190574,0.31794706,-4.0593863,6.6829996,-11.139028,-4.6933784,-8.459591,4.7603226,3.5157557,-2.401966,-11.570385,5.7129683,-1.2337903,2.5520089,-2.0623271,-6.52377,-9.045027
16.249275,-5.4575067,-37.855133,-14.751625,-24.408625,6.247085,25.083466,18.946032,19.154152,18.487217,-15.909924,-17.153782,32.769684,-17.504248,-0.09758324,-16.589579,40.728916,-10.846429,4.520183,23.67809,18.09148,46.258457,24.89104,80.04447,2.3746002,2.5328724,-4.458831,12.671011,-4.620856,1.9899548,19.107443,-8.431667,3.7483945,-10.415845,1.4321566,-7.1117625,6.1067743,-1.3333251,1.5870035,10.286056,1.5981078,-4.3060193,7.5095544,-1.2744598,-12.482442,-3.2939591,2.2425888,0.20699708,-6.8680696,1.7292787
-51.793602,24.9261,-26.447557,-32.276783,-13.785745,-6.9826922,-23.917515,14.121055,1.4792554,-1.302396,5.8042645,-2.385326,2.790347,3.3913157,-5.3581796,2.340802,-1.6426561,0.7812373,2.0542424,-0.4025892,-1.771596,-0.27481443,-6.9061265,-3.5314248,2.6436167,0.8619194,-1.7808449,-1.5547662,2.8488345,3.7451572,-5.7474103,-3.4787104,-10.698755,-0.121868245,8.6074,-6.9428005,7.007689,-8.832542,3.1329172,4.840271,-11.7853565,8.379889,11.986941,-0.45050406,1.828366,3.9938378,-1.50107,4.458077,-12.961092,3.1124146
-23.801216,16.77369,-67.21442,-17.56344,9.675694,-6.471242,-13.58293,7.3973494,2.397727,-0.95633197,-1.4479793,-15.079766,11.941464,-1.6698252,-2.6585665,-1.8445281,0.4310351,-6.237518,1.7476654,3.5693903,0.48184562,-8.835909,-3.558691,-5.0041738,-5.338291,-0.20926452,-10.728047,-4.080408,-1.5327756,-0.96251047,-14.793095,-4.338465,0.60743654,2.5053973,6.029279,-1.2823691,-5.149543,5.983176,12.9926,12.33034,-7.9517913,-4.685414,3.4386675,5.0301337,-6.533268,15.592605,2.9484568,-9.15228,0.63464254,-0.9392188
-14.240389,75.56777,7.0855546,-58.681168,-4.3423376,-22.751102,-18.08507,-0.42713177,5.9706926,-12.942139,-21.586237,-22.911411,0.97984207,7.2126613,1.0617232,-6.635325,-4.710345,-8.34468,-1.522332,12.053217,1.557829,-21.989605,-14.889643,14.564205,2.1335487,8.405667,-9.115543,-11.651878,-3.9335835,-11.230442,-13.426637,-16.094355,1.141428,-5.653669,-9.908774,-3.201568,-1.8265027,-3.433515,-13.620695,5.5855207,19.085457,-12.11325,-9.841272,-14.706384,-7.677466,-2.5990489,6.0041885,0.4585444,15.37412,-3.2398996
-17.05998,39.404957,-27.248423,-45.7088,-8.894061,-22.194021,-30.809853,22.250547,12.650042,3.8401194,-4.501598,-17.27376,10.259011,2.5702698,-8.900788,-2.3374298,-0.85542053,-9.081867,0.116416834,5.413395,-2.0329926,-7.1444592,-13.899799,5.893217,3.772099,2.0011709,-7.3392687,-10.44387,-1.4027054,-5.2535644,-21.884865,-19.983555,-2.2944524,-3.8875144,0.7568252,-8.3900585,2.6223602,-0.7490113,-10.234658,17.149069,5.3717837,-13.787199,2.3223495,-0.2851416,-15.209153,2.8154838,6.7849555,-3.4853253,-0.46169084,5.340056
-14.589205,95.38566,14.662808,-59.41092,-12.249334,-19.075235,-22.008617,8.463212,3.7032585,-18.326508,-3.3423362,-11.023077,-13.930682,14.26966,6.8585634,-2.076838,-7.833363,1.4645723,3.8457801,6.6205077,1.1055532,-19.060568,-17.61575,7.944936,11.733027,5.31349,-6.564416,1.5181259,2.645104,-9.511508,-12.528915,-13.693201,-1.9140407,-33.04369,-26.688992,-7.8025007,0.19536783,-24.747301,6.710272,-6.8338656,-2.59373,20.046644,19.744705,-13.65313,-1.5882617,-13.703306,2.3756835,-14.411695,10.340591,25.460363
-54.122383,56.827045,-19.84762,-32.78519,-0.5533848,-8.168951,-11.370517,4.7257996,-5.2627816,-2.3957329,-1.7660732,-18.757124,3.024976,4.1005044,4.513857,-6.680199,-5.0213013,-0.31736958,1.194417,1.5940478,-2.0888176,-9.581175,-1.4165018,-2.3380337,7.3959703,12.71416,-0.8436883,-3.983649,2.983139,-1.6313282,-21.416628,-7.369447,-11.015628,-8.298562,18.672966,-8.973343,19.969608,1.6323639,6.699233,6.7369704,-20.825428,14.753873,34.296005,-3.0101366,9.507658,-10.802218,-23.39308,23.245392,-33.557022,4.338985
-44.818283,27.992338,-28.732985,-37.527954,-13.148919,-10.686249,-27.1466,19.463654,3.5564535,-2.247701,5.477213,-6.467192,6.163576,4.433552,-6.883908,2.27584,-1.6718096,-3.3194523,3.454239,0.83662903,-3.8440726,-1.9322385,-11.636461,-6.640303,4.8101296,3.717491,-4.917758,-4.721116,3.7279265,1.8593715,-14.553026,-11.523714,-12.297699,-5.439657,10.114778,-12.65668,7.5334415,-9.220581,6.862983,14.154756,-16.603264,10.138194,21.554314,2.355887,-5.9679227,-0.062535875,-2.8504245,7.4063907,-22.08227,12.780339
-101.05173,2.8162203,-34.02763,46.924538,-21.316204,-1.1143497,-1.3354391,-17.125381,2.3549354,2.6839871,-3.487136,-1.1062875,-3.2512956,-1.6293705,7.044392,-0.98792547,-1.7240481,0.88862723,2.50692,-2.6154315,-6.60071,5.403528,4.063142,-8.368664,12.273355,7.8707433,-2.223836,1.7417626,-2.7486665,-3.5971155,-2.2263405,-0.21908413,2.8344345,-3.3696303,9.468805,-0.39018923,5.8826137,8.210184,-7.645526,6.9459896,-1.5161995,-5.8043623,-4.61266,-1.8420868,12.478931,-7.042444,34.571957,-3.6152878,-13.752925,41.094826
-41.97079,85.91224,-1.4427894,34.077,9.541307,3.5293808,23.048855,-26.014904,-23.587366,28.827568,6.669993,-5.809143,-5.0217395,1.4359102,12.128052,-3.979164,-11.365118,3.6287367,-0.15373841,-5.243205,1.8086718,-6.2562976,12.615215,0.13535435,-0.08398561,11.648954,15.399795,2.1914527,7.902931,2.0808017,5.7624607,10.467843,-2.5395849,12.927489,24.527344,-4.8629622,5.249264,21.190489,5.1985464,15.518142,47.717857,-10.238734,52.423576,53.531174,10.74116,-29.808691,18.524185,-17.99505,23.660557,-2.114381
-45.94699,74.6546,-0.9341735,-15.068796,1.4343598,1.1003523,-0.24937141,-16.332848,-7.8284926,0.4453643,-3.2087805,-9.670308,-6.414065,4.0547957,6.8042636,-2.7741456,-1.2612511,2.7020206,-4.2415977,0.3786768,1.8656894,-7.9322743,13.454837,5.294568,2.8648543,13.000973,12.211817,2.8904808,-5.349039,-1.7722112,-7.645671,-2.9974227,-4.178301,6.322916,17.605507,-2.393816,12.245154,12.365719,-1.2738669,-0.5917644,30.658796,2.0642924,10.693993,2.2716858,4.348514,-2.6639345,-13.418783,1.1609144,-14.855213,8.325386
17.933279,157.97922,32.7095,-32.01201,7.7307434,-17.26129,18.512062,-15.348676,-22.425776,21.198812,2.5071254,-6.4123206,-35.214355,12.11612,33.103127,-17.472183,-41.326336,11.447154,-16.03877,-4.054925,24.604952,-49.022724,25.955841,46.00397,11.928419,67.62783,74.56629,2.5961707,30.807384,47.17418,4.2692747,-3.8845007,25.44697,40.898567,-6.3776684,11.63285,-8.403477,-17.335978,2.6158414,7.706412,-29.540354,-2.6281028,-11.644741,-6.9740195,-4.8364987,6.847337,2.5058076,-2.436682,-3.4627879,0.942653
57.34957,5.4167237,-21.042728,-30.653328,-73.022095,3.0478709,11.155186,48.69252,43.36035,38.703014,12.560189,38.843056,-0.20245709,1.0605136,-14.358075,13.300767,28.633097,-22.808521,7.365678,15.706798,-24.117754,9.314599,13.490135,-18.26787,-7.191515,-16.776255,-3.4613497,15.957774,-18.684666,-12.226929,3.9087234,-13.047788,67.37349,72.27304,-9.753153,15.746779,30.979385,-17.29555,-6.040272,24.822046,16.63985,14.1354,24.494654,-28.54292,-11.812099,-2.954726,-9.599945,6.3725038,13.0747595,-0.14986949
-19.192034,5.1381383,-41.027096,-26.354782,-9.663477,-14.966739,-39.1774,29.735601,-0.5158515,20.70266,21.724018,6.633313,8.978292,-4.3589163,-14.738521,10.316168,0.74157476,5.702962,-1.1447963,-8.856639,5.0221047,17.758753,-0.578753,-4.119274,-2.3034732,-8.351418,11.104187,0.6782689,0.5717889,17.159885,1.957042,15.729514,-6.141028,2.5630524,11.018366,-0.5183045,-1.088152,-0.4332581,-12.543077,1.0917069,-1.2353412,-3.341508,0.52756864,0.24221496,-10.671691,-2.0220528,-6.331097,0.8218229,-0.94413656,-2.3090808
-52.505817,18.136534,-34.13821,-25.690119,-22.082266,-7.106472,-27.745476,22.105913,0.014607822,10.407099,23.527983,7.817254,0.89519244,0.2525973,-6.387649,8.226151,0.41437593,7.9591928,4.220402,-5.2092338,3.1106493,11.201289,-1.1273985,-1.7819232,7.154474,-5.5340624,9.32672,3.9390988,3.9951162,12.403096,2.0433385,15.75497,-4.9089885,-3.5434957,2.902526,-3.6040173,-1.5565026,-5.412279,-6.7383175,-4.303119,-1.2675278,1.0045991,0.60690683,2.6056921,-11.235615,0.28178245,-1.0851722,-1.7071955,0.5323434,2.0229905
-64.76822,-1.594452,-44.582035,-18.701733,-9.355237,-5.0018272,-20.12859,13.550227,-2.5506437,11.642364,16.578114,-0.28653196,7.952675,-6.138009,-5.285817,1.9057195,-3.5783174,7.6664686,-0.60259306,-4.9379597,4.036603,4.630834,5.5073566,-2.678679,2.0975137,-3.223391,9.956367,0.26032105,0.16573747,11.280343,-2.0104065,10.337248,-3.1865642,-2.184444,15.130918,-2.5961175,-0.86270237,18.807018,-10.136621,5.329253,-8.570226,-6.0553236,-1.6697518,-1.5999452,-11.446572,-4.9902663,-14.673932,9.778365,4.294006,6.3415847
-0.54662275,123.96335,46.495617,-23.018959,2.6995003,-4.090968,-1.4826405,-31.475042,-8.471818,-18.373777,-21.000942,16.392313,-5.0596814,17.013075,0.8283852,20.743591,0.6502933,16.632187,12.182089,22.079294,0.7137235,-20.388668,-17.701756,5.2247143,-14.776343,-2.8651295,-37.91337,-16.910072,-8.965527,-23.789083,81.247314,48.710434,-0.2447998,9.971132,-16.33645,15.402268,-54.422745,0.13659202,-26.373007,39.584538,-19.032425,-3.9229996,19.755579,-3.1370637,-1.0014124,0.97849786,-10.031329,-2.1499958,-20.691032,10.016129
45.1826,23.479141,78.116295,5.351233,41.63323,4.5809603,-4.598505,-16.328754,15.6301775,-36.03847,95.71447,28.49129,22.52216,-26.658472,69.355865,30.570095,-41.3355,-39.783775,-77.832436,118.40637,15.043246,35.96839,-8.912811,-11.385697,-5.2677603,2.2221696,-3.504697,5.242981,8.770228,-7.9864316,-11.785357,3.675209,-10.994829,6.0768576,1.3803116,-0.3703483,3.6284595,0.84759027,-1.3390939,2.3091493,-1.5832947,-3.997724,-1.7275757,0.7226446,2.0524669,-0.37441808,-0.4407876,-0.38604912,-1.2327876,-1.1919358
110.624954,263.45544,137.735,-12.789767,61.99237,17.980646,15.488907,-61.01683,2.0208418,-44.568474,32.982998,55.004444,75.47473,-111.166214,-78.794586,28.328224,22.074062,-4.1351695,20.359955,-26.02125,-42.27739,-17.644997,13.94342,6.8424363,34.013763,14.695907,9.68972,3.074774,-7.1584272,6.7440434,-6.5905113,-0.09318601,-1.8161935,-0.20667817,-3.7162104,1.4548262,4.12658,1.3118706,5.3662934,-3.4420521,-2.073274,0.46451268,-2.796832,1.0923834,-2.8327992,2.321556,0.33342806,-0.23604493,-1.792547,1.5696806
59.372887,132.56424,56.37129,3.178765,-15.437527,-9.15652,63.898,-0.18709439,49.42483,15.586822,43.522488,19.405432,9.948818,-54.819305,41.888905,-35.12183,-54.505478,54.30911,46.47422,-48.831398,98.83304,2.3092813,-30.345299,-2.373098,-47.62755,-25.143604,-23.316347,17.498169,-9.130566,-23.895422,-5.4484153,-11.994328,13.251456,0.81673133,16.463812,-13.209946,7.380658,-8.584903,-2.2655003,-2.139432,-3.9546056,-0.2504949,-3.9611475,-5.3950534,-1.5381801,-0.11330156,1.8156799,-1.1654192,-4.067229,-0.38019097
1.3678223,12.086269,40.119274,-0.4301071,5.599146,-24.238218,-24.787348,-8.236157,12.607843,-0.17854539,-3.876133,-10.330726,-0.043250136,-10.69253,-3.9887667,-0.6047625,-8.62317,0.05324239,-1.3338267,3.999019,7.632261,-19.202747,-7.2261577,5.397842,-10.2888365,-10.003542,0.8555922,0.20767112,1.9693568,-9.587176,1.6951911,-10.609062,0.10417595,-1.9549603,-5.8194137,18.5117,-14.714163,5.8314424,5.460238,-5.5763226,16.422188,-2.6486766,-1.2853571,4.995068,-4.222288,4.644339,2.1268537,10.6568575,10.314816,5.4644923
-35.42837,103.06103,16.072475,1.0309108,-1.6713521,3.5350444,5.914324,-10.680975,-27.26097,9.678258,-1.7594674,-13.155151,1.0111939,10.60835,-1.4988979,13.35843,8.628965,-0.11862057,5.5595403,1.4551113,-5.125113,8.642289,-11.1047125,-7.441965,4.5846925,-4.7351336,-6.4693155,-1.9561331,8.726254,1.1336551,-6.37315,-2.196435,-13.3068285,-1.9331349,9.690199,-13.102359,21.807081,-15.857388,7.942543,-2.9043953,-28.04844,24.28379,32.3988,0.7230126,22.79718,-14.159946,-10.171952,11.21167,-10.273644,-21.430925
8.407115,35.29538,15.527236,-59.417065,2.4567304,-38.83484,-40.73109,23.865318,8.396035,5.463445,3.354973,-23.683163,17.004488,0.27409214,-5.190642,4.4995117,-4.332329,0.29280615,11.084127,11.180262,3.009741,-23.858595,-15.840326,5.381783,-1.5913149,-13.166325,-10.633674,-4.8862104,0.07516731,1.0966045,-14.41847,-12.021686,-2.8059864,-4.1226215,-1.2695456,5.3481975,-12.535726,11.709451,3.933367,4.0406675,-0.34840995,-1.322571,0.7772956,4.4604087,-2.3784304,3.2443655,-1.9200376,-0.52127427,7.635813,-1.5639317
